Date,Price,Open,High,Low,Vol.,Change %,commodity
2023-08-24,24.29,23.99,24.37,23.64,74.32K,1.84%,US Sugar 11 Futures Historical Data
2023-08-23,23.85,23.34,24.23,23.08,111.44K,1.92%,US Sugar 11 Futures Historical Data
2023-08-22,23.4,23.48,23.71,23.31,54.25K,0.00%,US Sugar 11 Futures Historical Data
2023-08-21,23.4,23.8,24.16,23.38,64.62K,-1.52%,US Sugar 11 Futures Historical Data
2023-08-18,23.76,24.0,24.03,23.67,57.34K,-1.00%,US Sugar 11 Futures Historical Data
2023-08-17,24.0,24.25,24.74,23.94,81.31K,-0.79%,US Sugar 11 Futures Historical Data
2023-08-16,24.19,23.77,24.3,23.63,48.30K,1.77%,US Sugar 11 Futures Historical Data
2023-08-15,23.77,24.03,24.28,23.7,49.61K,-1.16%,US Sugar 11 Futures Historical Data
2023-08-14,24.05,24.3,24.41,23.93,36.15K,-1.15%,US Sugar 11 Futures Historical Data
2023-08-11,24.33,23.99,24.42,23.72,44.29K,1.59%,US Sugar 11 Futures Historical Data
2023-08-10,23.95,23.85,24.2,23.66,51.28K,1.01%,US Sugar 11 Futures Historical Data
2023-08-09,23.71,23.65,23.8,23.47,37.32K,1.11%,US Sugar 11 Futures Historical Data
2023-08-08,23.45,23.7,23.71,23.29,50.47K,-1.22%,US Sugar 11 Futures Historical Data
2023-08-07,23.74,23.69,24.03,23.4,41.51K,0.21%,US Sugar 11 Futures Historical Data
2023-08-04,23.69,24.07,24.11,23.57,34.42K,-1.37%,US Sugar 11 Futures Historical Data
2023-08-03,24.02,24.21,24.42,23.71,50.79K,-0.74%,US Sugar 11 Futures Historical Data
2023-08-02,24.2,24.39,24.61,24.09,36.85K,-0.78%,US Sugar 11 Futures Historical Data
2023-08-01,24.39,24.11,24.57,23.99,49.56K,1.16%,US Sugar 11 Futures Historical Data
2023-07-31,24.11,23.95,24.19,23.84,45.36K,0.79%,US Sugar 11 Futures Historical Data
2023-07-28,23.92,24.4,24.43,23.87,43.77K,-2.09%,US Sugar 11 Futures Historical Data
2023-07-27,24.43,24.42,24.58,24.02,43.47K,0.16%,US Sugar 11 Futures Historical Data
2023-07-26,24.39,24.65,24.81,24.15,52.60K,-1.22%,US Sugar 11 Futures Historical Data
2023-07-25,24.69,24.88,24.88,24.54,46.62K,-0.92%,US Sugar 11 Futures Historical Data
2023-07-24,24.92,25.0,25.3,24.84,58.54K,-0.36%,US Sugar 11 Futures Historical Data
2023-07-21,25.01,24.55,25.1,24.34,54.88K,1.38%,US Sugar 11 Futures Historical Data
2023-07-20,24.67,24.3,24.7,24.16,53.03K,1.90%,US Sugar 11 Futures Historical Data
2023-07-19,24.21,23.86,24.37,23.7,49.31K,1.47%,US Sugar 11 Futures Historical Data
2023-07-18,23.86,23.71,24.06,23.59,37.33K,0.25%,US Sugar 11 Futures Historical Data
2023-07-17,23.8,24.36,24.39,23.64,49.93K,-2.14%,US Sugar 11 Futures Historical Data
2023-07-14,24.32,24.08,24.4,24.01,44.33K,1.29%,US Sugar 11 Futures Historical Data
2023-07-13,24.01,23.91,24.25,23.76,46.16K,0.42%,US Sugar 11 Futures Historical Data
2023-07-12,23.91,23.53,24.0,23.31,53.44K,1.61%,US Sugar 11 Futures Historical Data
2023-07-11,23.53,23.47,23.71,23.16,46.70K,0.38%,US Sugar 11 Futures Historical Data
2023-07-10,23.44,23.48,23.5,23.2,41.26K,-0.38%,US Sugar 11 Futures Historical Data
2023-07-07,23.53,23.15,23.83,23.11,43.78K,1.20%,US Sugar 11 Futures Historical Data
2023-07-06,23.25,23.5,23.58,23.2,49.49K,-1.19%,US Sugar 11 Futures Historical Data
2023-07-05,23.53,23.4,23.72,23.06,62.18K,0.90%,US Sugar 11 Futures Historical Data
2023-07-03,23.32,22.87,23.61,22.78,65.33K,1.88%,US Sugar 11 Futures Historical Data
2023-06-30,22.89,22.3,22.96,22.28,2.25K,3.72%,US Sugar 11 Futures Historical Data
2023-06-29,22.07,22.63,22.63,21.81,22.91K,-2.22%,US Sugar 11 Futures Historical Data
2023-06-28,22.57,23.28,23.29,22.46,9.61K,-2.00%,US Sugar 11 Futures Historical Data
2023-06-27,23.03,23.72,23.83,22.86,27.06K,-2.91%,US Sugar 11 Futures Historical Data
2023-06-26,23.72,24.53,24.74,23.67,36.97K,-1.90%,US Sugar 11 Futures Historical Data
2023-06-23,24.18,24.96,24.98,24.13,37.06K,-3.01%,US Sugar 11 Futures Historical Data
2023-06-22,24.93,25.89,25.89,24.9,50.44K,-3.67%,US Sugar 11 Futures Historical Data
2023-06-21,25.88,26.25,26.38,25.83,68.26K,-1.30%,US Sugar 11 Futures Historical Data
2023-06-20,26.22,26.25,26.48,25.93,66.29K,-0.79%,US Sugar 11 Futures Historical Data
2023-06-16,26.43,26.07,26.49,25.96,61.93K,1.65%,US Sugar 11 Futures Historical Data
2023-06-15,26.0,25.84,26.41,25.6,119.78K,0.62%,US Sugar 11 Futures Historical Data
2023-06-14,25.84,25.19,25.88,25.12,73.95K,2.70%,US Sugar 11 Futures Historical Data
2023-06-13,25.16,25.46,25.63,25.03,105.50K,-1.22%,US Sugar 11 Futures Historical Data
2023-06-12,25.47,25.38,26.0,25.22,105.28K,0.35%,US Sugar 11 Futures Historical Data
2023-06-09,25.38,25.7,26.15,25.35,105.14K,-0.39%,US Sugar 11 Futures Historical Data
2023-06-08,25.48,24.49,25.68,24.42,118.75K,4.00%,US Sugar 11 Futures Historical Data
2023-06-07,24.5,24.68,24.89,24.38,75.79K,-0.33%,US Sugar 11 Futures Historical Data
2023-06-06,24.58,24.44,24.75,24.23,109.05K,0.74%,US Sugar 11 Futures Historical Data
2023-06-05,24.4,24.85,25.08,24.33,107.12K,-1.33%,US Sugar 11 Futures Historical Data
2023-06-02,24.73,24.88,24.88,24.57,74.98K,-0.60%,US Sugar 11 Futures Historical Data
2023-06-01,24.88,25.1,25.4,24.74,68.55K,-0.72%,US Sugar 11 Futures Historical Data
2023-05-31,25.06,25.3,25.44,25.02,64.67K,-1.07%,US Sugar 11 Futures Historical Data
2023-05-30,25.33,25.38,25.83,25.19,105.58K,-0.16%,US Sugar 11 Futures Historical Data
2023-05-26,25.37,24.95,25.64,24.71,83.14K,2.17%,US Sugar 11 Futures Historical Data
2023-05-25,24.83,25.4,25.45,24.61,125.92K,-2.59%,US Sugar 11 Futures Historical Data
2023-05-24,25.49,25.77,25.93,25.46,66.65K,-1.24%,US Sugar 11 Futures Historical Data
2023-05-23,25.81,25.99,26.22,25.77,60.57K,-0.69%,US Sugar 11 Futures Historical Data
2023-05-22,25.99,25.75,26.05,25.58,46.97K,0.81%,US Sugar 11 Futures Historical Data
2023-05-19,25.78,25.65,26.09,25.59,42.14K,0.66%,US Sugar 11 Futures Historical Data
2023-05-18,25.61,25.88,25.97,25.46,58.92K,-1.16%,US Sugar 11 Futures Historical Data
2023-05-17,25.91,26.14,26.15,25.8,40.73K,-0.61%,US Sugar 11 Futures Historical Data
2023-05-16,26.07,26.26,26.63,26.01,50.89K,-0.84%,US Sugar 11 Futures Historical Data
2023-05-15,26.29,26.3,26.43,25.83,48.37K,0.27%,US Sugar 11 Futures Historical Data
2023-05-12,26.22,26.07,26.39,26.0,49.26K,0.77%,US Sugar 11 Futures Historical Data
2023-05-11,26.02,26.62,26.74,25.99,81.28K,-2.40%,US Sugar 11 Futures Historical Data
2023-05-10,26.66,26.17,26.74,26.01,60.78K,1.79%,US Sugar 11 Futures Historical Data
2023-05-09,26.19,26.06,26.43,25.93,57.87K,0.38%,US Sugar 11 Futures Historical Data
2023-05-08,26.09,26.42,26.48,26.01,43.64K,-0.87%,US Sugar 11 Futures Historical Data
2023-05-05,26.32,25.6,26.45,25.59,62.58K,3.13%,US Sugar 11 Futures Historical Data
2023-05-04,25.52,25.17,25.66,24.95,46.69K,1.39%,US Sugar 11 Futures Historical Data
2023-05-03,25.17,25.08,25.44,24.88,63.97K,0.12%,US Sugar 11 Futures Historical Data
2023-05-02,25.14,25.5,26.06,25.07,78.68K,-1.57%,US Sugar 11 Futures Historical Data
2023-05-01,25.54,26.39,26.48,25.43,59.47K,-5.37%,US Sugar 11 Futures Historical Data
2023-04-28,26.99,27.0,27.05,26.5,2.01K,0.00%,US Sugar 11 Futures Historical Data
2023-04-27,26.99,26.41,27.41,26.27,11.90K,1.81%,US Sugar 11 Futures Historical Data
2023-04-26,26.51,26.7,27.07,26.37,24.96K,-0.53%,US Sugar 11 Futures Historical Data
2023-04-25,26.65,25.9,26.87,25.59,31.92K,2.86%,US Sugar 11 Futures Historical Data
2023-04-24,25.91,24.77,25.99,24.6,46.34K,4.35%,US Sugar 11 Futures Historical Data
2023-04-21,24.83,25.62,25.62,24.67,39.74K,-1.66%,US Sugar 11 Futures Historical Data
2023-04-20,25.25,24.26,25.37,24.19,37.22K,3.61%,US Sugar 11 Futures Historical Data
2023-04-19,24.37,24.46,24.9,24.3,34.14K,-0.69%,US Sugar 11 Futures Historical Data
2023-04-18,24.54,24.44,24.69,24.1,48.83K,0.41%,US Sugar 11 Futures Historical Data
2023-04-17,24.44,24.25,24.5,24.12,58.06K,1.41%,US Sugar 11 Futures Historical Data
2023-04-14,24.1,23.92,24.27,23.75,53.48K,0.25%,US Sugar 11 Futures Historical Data
2023-04-13,24.04,24.0,24.7,23.9,71.32K,-0.04%,US Sugar 11 Futures Historical Data
2023-04-12,24.05,24.65,24.85,23.92,115.22K,-1.31%,US Sugar 11 Futures Historical Data
2023-04-11,24.37,23.73,24.45,23.62,169.54K,3.44%,US Sugar 11 Futures Historical Data
2023-04-10,23.56,23.56,23.82,23.44,112.76K,-0.21%,US Sugar 11 Futures Historical Data
2023-04-06,23.61,23.01,23.68,22.71,140.11K,2.88%,US Sugar 11 Futures Historical Data
2023-04-05,22.95,22.48,23.01,22.41,112.57K,2.14%,US Sugar 11 Futures Historical Data
2023-04-04,22.47,22.25,22.6,22.22,71.13K,0.31%,US Sugar 11 Futures Historical Data
2023-04-03,22.4,22.35,22.63,22.19,87.50K,0.67%,US Sugar 11 Futures Historical Data
2023-03-31,22.25,21.99,22.36,21.78,77.06K,1.32%,US Sugar 11 Futures Historical Data
2023-03-30,21.96,21.3,22.0,21.3,116.90K,3.34%,US Sugar 11 Futures Historical Data
2023-03-29,21.25,21.38,21.42,21.05,102.71K,-0.28%,US Sugar 11 Futures Historical Data
2023-03-28,21.31,20.99,21.45,20.96,52.75K,1.82%,US Sugar 11 Futures Historical Data
2023-03-27,20.93,20.91,21.15,20.74,46.28K,0.53%,US Sugar 11 Futures Historical Data
2023-03-24,20.82,20.97,20.99,20.65,54.54K,-0.34%,US Sugar 11 Futures Historical Data
2023-03-23,20.89,21.15,21.34,20.81,55.23K,-1.18%,US Sugar 11 Futures Historical Data
2023-03-22,21.14,20.85,21.38,20.78,55.32K,1.63%,US Sugar 11 Futures Historical Data
2023-03-21,20.8,20.6,20.92,20.49,36.60K,1.56%,US Sugar 11 Futures Historical Data
2023-03-20,20.48,20.5,20.69,20.42,38.68K,-0.92%,US Sugar 11 Futures Historical Data
2023-03-17,20.67,20.79,20.94,20.53,39.08K,-0.43%,US Sugar 11 Futures Historical Data
2023-03-16,20.76,20.61,20.85,20.35,62.71K,1.27%,US Sugar 11 Futures Historical Data
2023-03-15,20.5,20.64,20.7,20.39,65.63K,-0.87%,US Sugar 11 Futures Historical Data
2023-03-14,20.68,20.86,21.02,20.65,58.31K,-0.58%,US Sugar 11 Futures Historical Data
2023-03-13,20.8,21.23,21.27,20.7,87.00K,-1.70%,US Sugar 11 Futures Historical Data
2023-03-10,21.16,21.04,21.22,20.66,68.29K,0.05%,US Sugar 11 Futures Historical Data
2023-03-09,21.15,20.82,21.33,20.71,65.37K,1.29%,US Sugar 11 Futures Historical Data
2023-03-08,20.88,21.0,21.03,20.77,49.06K,-0.67%,US Sugar 11 Futures Historical Data
2023-03-07,21.02,20.87,21.25,20.81,61.93K,0.72%,US Sugar 11 Futures Historical Data
2023-03-06,20.87,20.93,20.96,20.63,52.86K,-0.24%,US Sugar 11 Futures Historical Data
2023-03-03,20.92,20.35,21.04,20.32,80.26K,3.00%,US Sugar 11 Futures Historical Data
2023-03-02,20.31,20.57,20.62,20.2,45.55K,-1.26%,US Sugar 11 Futures Historical Data
2023-03-01,20.57,20.09,20.65,20.04,63.13K,-6.84%,US Sugar 11 Futures Historical Data
2023-02-28,22.08,22.11,22.36,22.0,6.78K,-0.05%,US Sugar 11 Futures Historical Data
2023-02-27,22.09,21.37,22.14,21.27,14.80K,3.81%,US Sugar 11 Futures Historical Data
2023-02-24,21.28,21.7,21.78,21.23,32.04K,-1.39%,US Sugar 11 Futures Historical Data
2023-02-23,21.58,21.34,21.7,21.28,45.15K,1.36%,US Sugar 11 Futures Historical Data
2023-02-22,21.29,21.36,21.49,21.25,35.86K,-0.19%,US Sugar 11 Futures Historical Data
2023-02-21,21.33,21.5,21.71,21.31,40.55K,-0.37%,US Sugar 11 Futures Historical Data
2023-02-17,21.41,21.45,21.69,21.35,46.02K,-0.19%,US Sugar 11 Futures Historical Data
2023-02-16,21.45,21.48,21.65,21.27,38.36K,0.33%,US Sugar 11 Futures Historical Data
2023-02-15,21.38,21.48,21.5,21.25,75.66K,-0.88%,US Sugar 11 Futures Historical Data
2023-02-14,21.57,21.27,21.6,21.18,46.95K,1.75%,US Sugar 11 Futures Historical Data
2023-02-13,21.2,21.57,21.66,21.12,70.72K,-1.76%,US Sugar 11 Futures Historical Data
2023-02-10,21.58,21.49,21.89,21.26,88.91K,0.61%,US Sugar 11 Futures Historical Data
2023-02-09,21.45,21.29,21.73,21.24,106.02K,1.18%,US Sugar 11 Futures Historical Data
2023-02-08,21.2,20.84,21.29,20.65,95.41K,1.73%,US Sugar 11 Futures Historical Data
2023-02-07,20.84,20.78,21.05,20.5,107.76K,0.87%,US Sugar 11 Futures Historical Data
2023-02-06,20.66,21.25,21.37,20.58,116.73K,-2.73%,US Sugar 11 Futures Historical Data
2023-02-03,21.24,21.69,21.71,21.18,79.58K,-1.94%,US Sugar 11 Futures Historical Data
2023-02-02,21.66,21.36,21.77,21.3,71.71K,1.36%,US Sugar 11 Futures Historical Data
2023-02-01,21.37,21.8,21.86,21.33,87.08K,-1.79%,US Sugar 11 Futures Historical Data
2023-01-31,21.76,21.25,21.82,21.17,102.05K,2.59%,US Sugar 11 Futures Historical Data
2023-01-30,21.21,21.01,21.33,20.89,93.29K,1.19%,US Sugar 11 Futures Historical Data
2023-01-27,20.96,20.76,21.03,20.55,72.78K,1.35%,US Sugar 11 Futures Historical Data
2023-01-26,20.68,20.08,20.85,20.07,103.16K,2.83%,US Sugar 11 Futures Historical Data
2023-01-25,20.11,19.93,20.15,19.73,62.16K,1.16%,US Sugar 11 Futures Historical Data
2023-01-24,19.88,19.7,19.94,19.57,61.43K,0.91%,US Sugar 11 Futures Historical Data
2023-01-23,19.7,19.63,19.92,19.6,50.53K,-0.10%,US Sugar 11 Futures Historical Data
2023-01-20,19.72,19.76,19.82,19.5,44.66K,0.20%,US Sugar 11 Futures Historical Data
2023-01-19,19.68,19.8,19.99,19.58,53.48K,-0.71%,US Sugar 11 Futures Historical Data
2023-01-18,19.82,20.09,20.25,19.68,65.42K,-1.59%,US Sugar 11 Futures Historical Data
2023-01-17,20.14,19.84,20.19,19.68,60.96K,2.08%,US Sugar 11 Futures Historical Data
2023-01-13,19.73,19.63,19.81,19.46,43.14K,0.71%,US Sugar 11 Futures Historical Data
2023-01-12,19.59,19.65,19.81,19.45,44.81K,-0.31%,US Sugar 11 Futures Historical Data
2023-01-11,19.65,19.55,20.04,19.54,58.36K,0.05%,US Sugar 11 Futures Historical Data
2023-01-10,19.64,19.17,19.83,19.13,80.77K,2.45%,US Sugar 11 Futures Historical Data
2023-01-09,19.17,19.02,19.28,18.92,71.29K,1.11%,US Sugar 11 Futures Historical Data
2023-01-06,18.96,19.38,19.38,18.94,86.20K,-1.96%,US Sugar 11 Futures Historical Data
2023-01-05,19.34,19.6,19.63,19.32,63.58K,-1.02%,US Sugar 11 Futures Historical Data
2023-01-04,19.54,19.7,19.71,19.51,56.12K,-0.81%,US Sugar 11 Futures Historical Data
2023-01-03,19.7,20.0,20.02,19.64,66.15K,-1.70%,US Sugar 11 Futures Historical Data
2022-12-30,20.04,20.4,20.43,20.01,27.36K,-1.23%,US Sugar 11 Futures Historical Data
2022-12-29,20.29,20.23,20.44,20.13,26.93K,0.64%,US Sugar 11 Futures Historical Data
2022-12-28,20.16,20.27,20.49,20.1,49.49K,-0.79%,US Sugar 11 Futures Historical Data
2022-12-27,20.32,20.98,20.99,20.23,44.67K,-3.15%,US Sugar 11 Futures Historical Data
2022-12-23,20.98,20.95,21.18,20.81,33.25K,0.43%,US Sugar 11 Futures Historical Data
2022-12-22,20.89,20.75,21.03,20.6,52.23K,0.67%,US Sugar 11 Futures Historical Data
2022-12-21,20.75,20.65,20.99,20.6,47.68K,0.83%,US Sugar 11 Futures Historical Data
2022-12-20,20.58,20.15,20.7,20.14,74.73K,2.18%,US Sugar 11 Futures Historical Data
2022-12-19,20.14,20.1,20.43,20.03,52.54K,0.25%,US Sugar 11 Futures Historical Data
2022-12-16,20.09,19.88,20.29,19.8,53.26K,0.55%,US Sugar 11 Futures Historical Data
2022-12-15,19.98,20.28,20.73,19.86,105.85K,-1.53%,US Sugar 11 Futures Historical Data
2022-12-14,20.29,19.66,20.41,19.59,98.68K,2.68%,US Sugar 11 Futures Historical Data
2022-12-13,19.76,19.47,19.83,19.31,63.32K,1.96%,US Sugar 11 Futures Historical Data
2022-12-12,19.38,19.68,19.71,19.31,53.29K,-1.12%,US Sugar 11 Futures Historical Data
2022-12-09,19.6,19.73,19.87,19.56,42.69K,-0.41%,US Sugar 11 Futures Historical Data
2022-12-08,19.68,19.57,19.85,19.52,51.40K,1.03%,US Sugar 11 Futures Historical Data
2022-12-07,19.48,19.45,19.54,19.27,45.28K,0.46%,US Sugar 11 Futures Historical Data
2022-12-06,19.39,19.54,19.68,19.36,42.22K,-0.82%,US Sugar 11 Futures Historical Data
2022-12-05,19.55,19.55,19.94,19.52,62.68K,0.36%,US Sugar 11 Futures Historical Data
2022-12-02,19.48,19.66,19.68,19.35,44.75K,-0.71%,US Sugar 11 Futures Historical Data
2022-12-01,19.62,19.7,19.73,19.41,49.73K,-0.05%,US Sugar 11 Futures Historical Data
2022-11-30,19.63,19.52,19.94,19.49,55.09K,0.51%,US Sugar 11 Futures Historical Data
2022-11-29,19.53,19.52,19.78,19.06,72.59K,0.77%,US Sugar 11 Futures Historical Data
2022-11-28,19.38,19.25,19.45,19.05,65.32K,0.26%,US Sugar 11 Futures Historical Data
2022-11-25,19.33,19.78,19.83,19.28,57.87K,-1.13%,US Sugar 11 Futures Historical Data
2022-11-23,19.55,19.74,19.78,19.45,44.73K,-0.96%,US Sugar 11 Futures Historical Data
2022-11-22,19.74,19.94,20.07,19.68,51.89K,-0.60%,US Sugar 11 Futures Historical Data
2022-11-21,19.86,19.98,20.0,19.73,55.90K,-0.95%,US Sugar 11 Futures Historical Data
2022-11-18,20.05,19.6,20.34,19.59,81.00K,1.62%,US Sugar 11 Futures Historical Data
2022-11-17,19.73,20.11,20.2,19.68,82.26K,-2.66%,US Sugar 11 Futures Historical Data
2022-11-16,20.27,20.3,20.48,20.22,81.10K,-0.10%,US Sugar 11 Futures Historical Data
2022-11-15,20.29,19.86,20.33,19.74,90.63K,2.32%,US Sugar 11 Futures Historical Data
2022-11-14,19.83,19.59,19.98,19.5,73.72K,0.97%,US Sugar 11 Futures Historical Data
2022-11-11,19.64,19.45,19.85,19.44,86.89K,1.18%,US Sugar 11 Futures Historical Data
2022-11-10,19.41,19.26,19.43,19.08,91.38K,0.15%,US Sugar 11 Futures Historical Data
2022-11-09,19.38,18.95,19.43,18.85,100.83K,2.00%,US Sugar 11 Futures Historical Data
2022-11-08,19.0,18.7,19.03,18.59,68.46K,1.71%,US Sugar 11 Futures Historical Data
2022-11-07,18.68,18.5,18.8,18.41,68.94K,-0.16%,US Sugar 11 Futures Historical Data
2022-11-04,18.71,18.5,18.82,18.48,76.56K,1.30%,US Sugar 11 Futures Historical Data
2022-11-03,18.47,18.35,18.49,18.2,49.59K,0.00%,US Sugar 11 Futures Historical Data
2022-11-02,18.47,18.45,18.49,18.15,71.01K,0.22%,US Sugar 11 Futures Historical Data
2022-11-01,18.43,18.05,18.5,18.05,86.43K,2.56%,US Sugar 11 Futures Historical Data
2022-10-31,17.97,17.7,18.0,17.67,89.05K,2.22%,US Sugar 11 Futures Historical Data
2022-10-28,17.58,17.72,17.73,17.55,65.48K,-0.73%,US Sugar 11 Futures Historical Data
2022-10-27,17.71,17.88,17.93,17.69,65.95K,-0.84%,US Sugar 11 Futures Historical Data
2022-10-26,17.86,18.1,18.11,17.85,60.60K,-1.38%,US Sugar 11 Futures Historical Data
2022-10-25,18.11,18.16,18.2,18.06,45.21K,-0.11%,US Sugar 11 Futures Historical Data
2022-10-24,18.13,18.32,18.37,18.1,56.77K,-1.36%,US Sugar 11 Futures Historical Data
2022-10-21,18.38,18.38,18.57,18.26,37.04K,-0.05%,US Sugar 11 Futures Historical Data
2022-10-20,18.39,18.64,18.66,18.36,47.51K,-1.39%,US Sugar 11 Futures Historical Data
2022-10-19,18.65,18.73,18.73,18.45,55.75K,-0.11%,US Sugar 11 Futures Historical Data
2022-10-18,18.67,18.77,18.77,18.53,51.33K,-0.53%,US Sugar 11 Futures Historical Data
2022-10-17,18.77,18.81,18.92,18.67,56.48K,-0.37%,US Sugar 11 Futures Historical Data
2022-10-14,18.84,18.83,18.9,18.75,45.90K,0.16%,US Sugar 11 Futures Historical Data
2022-10-13,18.81,18.69,18.83,18.41,54.39K,0.70%,US Sugar 11 Futures Historical Data
2022-10-12,18.68,18.74,18.94,18.57,64.10K,-0.32%,US Sugar 11 Futures Historical Data
2022-10-11,18.74,18.59,18.75,18.35,72.47K,0.70%,US Sugar 11 Futures Historical Data
2022-10-10,18.61,18.68,18.78,18.53,58.99K,-0.37%,US Sugar 11 Futures Historical Data
2022-10-07,18.68,18.31,18.73,18.31,73.04K,1.19%,US Sugar 11 Futures Historical Data
2022-10-06,18.46,17.97,18.5,17.95,74.69K,2.84%,US Sugar 11 Futures Historical Data
2022-10-05,17.95,17.95,18.1,17.89,57.44K,0.22%,US Sugar 11 Futures Historical Data
2022-10-04,17.91,17.52,17.99,17.41,66.97K,2.81%,US Sugar 11 Futures Historical Data
2022-10-03,17.42,17.79,17.83,17.36,59.81K,-5.43%,US Sugar 11 Futures Historical Data
2022-09-30,18.42,18.5,18.6,18.26,4.93K,-0.11%,US Sugar 11 Futures Historical Data
2022-09-29,18.44,18.27,18.48,18.22,17.73K,0.82%,US Sugar 11 Futures Historical Data
2022-09-28,18.29,18.23,18.48,18.1,26.34K,0.55%,US Sugar 11 Futures Historical Data
2022-09-27,18.19,18.42,18.67,18.15,20.67K,-0.87%,US Sugar 11 Futures Historical Data
2022-09-26,18.35,18.26,18.75,18.15,27.46K,0.38%,US Sugar 11 Futures Historical Data
2022-09-23,18.28,18.5,18.55,18.04,48.84K,-1.14%,US Sugar 11 Futures Historical Data
2022-09-22,18.49,18.2,18.52,18.2,29.75K,1.48%,US Sugar 11 Futures Historical Data
2022-09-21,18.22,18.25,18.35,18.08,22.18K,0.16%,US Sugar 11 Futures Historical Data
2022-09-20,18.19,17.81,18.26,17.66,38.03K,2.83%,US Sugar 11 Futures Historical Data
2022-09-19,17.69,17.89,17.91,17.5,30.29K,-1.06%,US Sugar 11 Futures Historical Data
2022-09-16,17.88,18.18,18.21,17.87,64.25K,-1.65%,US Sugar 11 Futures Historical Data
2022-09-15,18.18,18.36,18.38,18.16,78.11K,-0.49%,US Sugar 11 Futures Historical Data
2022-09-14,18.27,18.4,18.55,18.24,82.76K,-0.60%,US Sugar 11 Futures Historical Data
2022-09-13,18.38,18.4,18.59,18.22,101.39K,0.16%,US Sugar 11 Futures Historical Data
2022-09-12,18.35,18.26,18.52,18.13,123.96K,0.71%,US Sugar 11 Futures Historical Data
2022-09-09,18.22,18.01,18.26,17.93,157.68K,1.62%,US Sugar 11 Futures Historical Data
2022-09-08,17.93,18.05,18.24,17.85,112.56K,-0.66%,US Sugar 11 Futures Historical Data
2022-09-07,18.05,17.98,18.34,17.92,107.48K,0.39%,US Sugar 11 Futures Historical Data
2022-09-06,17.98,18.24,18.28,17.93,84.97K,-0.94%,US Sugar 11 Futures Historical Data
2022-09-02,18.15,18.06,18.32,18.03,68.89K,0.89%,US Sugar 11 Futures Historical Data
2022-09-01,17.99,17.86,18.07,17.75,72.16K,0.56%,US Sugar 11 Futures Historical Data
2022-08-31,17.89,18.21,18.25,17.85,56.35K,-1.16%,US Sugar 11 Futures Historical Data
2022-08-30,18.1,18.44,18.52,18.06,43.97K,-1.84%,US Sugar 11 Futures Historical Data
2022-08-29,18.44,18.47,18.51,18.21,47.80K,-0.16%,US Sugar 11 Futures Historical Data
2022-08-26,18.47,17.91,18.49,17.85,75.49K,3.18%,US Sugar 11 Futures Historical Data
2022-08-25,17.9,18.09,18.19,17.71,63.17K,-0.78%,US Sugar 11 Futures Historical Data
2022-08-24,18.04,17.93,18.24,17.9,45.38K,0.84%,US Sugar 11 Futures Historical Data
2022-08-23,17.89,18.0,18.04,17.8,36.07K,-0.28%,US Sugar 11 Futures Historical Data
2022-08-22,17.94,17.94,18.09,17.74,42.03K,-0.83%,US Sugar 11 Futures Historical Data
2022-08-19,18.09,17.78,18.2,17.61,62.70K,1.80%,US Sugar 11 Futures Historical Data
2022-08-18,17.77,18.28,18.28,17.75,53.83K,-2.58%,US Sugar 11 Futures Historical Data
2022-08-17,18.24,18.26,18.43,18.14,36.04K,-0.16%,US Sugar 11 Futures Historical Data
2022-08-16,18.27,18.5,18.54,18.22,47.61K,-1.46%,US Sugar 11 Futures Historical Data
2022-08-15,18.54,18.56,18.7,18.43,49.86K,-0.32%,US Sugar 11 Futures Historical Data
2022-08-12,18.6,18.49,18.65,18.39,39.73K,0.59%,US Sugar 11 Futures Historical Data
